% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 13 2023, 18:26"
% Table,d8_m - 
% m,d1 (m),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
1,0.08,1380,2700,6.043131028064209E-8+0.002715636456591925i
1,0.08,1390,2700,7.13866877385768E-8+0.0026856659011397976i
1,0.08,1400,2700,7.946747089390774E-8+0.002656232065564651i
1,0.08,1410,2700,8.501554684118414E-8+0.002627285728503124i
1,0.08,1420,2700,8.83042288823322E-8+0.0025987828661906765i
1,0.08,1430,2700,8.95508574482611E-8+0.0025706836097456973i
1,0.08,1440,2700,8.892627777467942E-8+0.0025429513975344965i
1,0.08,1450,2700,8.656195191528624E-8+0.0025155522740189073i
1,0.08,1460,2700,8.255524064741884E-8+0.0024884542984002517i
1,0.08,1470,2700,7.697323358593144E-8+0.002461627034804889i
1,0.08,1480,2700,6.98553917098026E-8+0.002435041101721264i
1,0.08,1490,2700,6.121518097777881E-8+0.0024086677625811143i
1,0.08,1500,2700,5.104080895813734E-8+0.0023824785422295698i
1,0.08,1510,2700,3.92951211769187E-8+0.002356444855850067i
1,0.08,1520,2700,2.5914664882442696E-8+0.0023305376378857856i
1,0.08,1530,2700,1.0807880598838476E-8+0.0023047269587364015i
1,0.08,1540,2700,-6.147667919988083E-9+0.002278981616539467i
1,0.08,1550,2700,-2.510917139197148E-8+0.0022532686901432096i
1,0.08,1560,2700,-4.6273775010826734E-8+0.0022275530373500213i
1,0.08,1570,2700,-6.988540256929576E-8+0.0022017967194851717i
1,0.08,1580,2700,-9.624362111010992E-8+0.002175958329060636i
1,0.08,1590,2700,-1.257151170581087E-7+0.0021499921913618763i
1,0.08,1600,2700,-1.587485674036288E-7+0.0021238474026042354i
1,0.08,1610,2700,-1.9589398696672778E-7+0.002097466656037414i
1,0.08,1620,2700,-2.3782805534054845E-7+0.00207078479177415i
1,0.08,1630,2700,-2.8538753639733013E-7+0.00204372698433303i
1,0.08,1640,2700,-3.3961379508990276E-7+0.002016206451140734i
1,0.08,1650,2700,-4.0181274246902296E-7+0.0019881215213091346i
1,0.08,1660,2700,-4.7363654528983515E-7+0.0019593518403400473i
1,0.08,1670,2700,-5.571965245705811E-7+0.0019297533927019866i
1,0.08,1680,2700,-6.552215167493394E-7+0.001899151883874991i
1,0.08,1690,2700,-7.712837519207567E-7+0.001867333809213468i
1,0.08,1700,2700,-9.101270874061255E-7+0.0018340342029430667i
1,0.08,1710,2700,-1.0781539966076236E-6+0.001798919527472913i
1,0.08,1720,2700,-1.2841651583051035E-6+0.0017615632897958749i
1,0.08,1730,2700,-1.5405126878385943E-6+0.0017214104983633441i
1,0.08,1740,2700,-1.8649531883611223E-6+0.0016777245047369274i
1,0.08,1750,2700,-2.283729892667838E-6+0.001629505122702669i
1,0.08,1760,2700,-2.8369089463616957E-6+0.0015753581222128078i
1,0.08,1770,2700,-3.5880650156652993E-6+0.0015132787050004999i
1,0.08,1780,2700,-4.642881464853035E-6+0.0014402746542873767i
1,0.08,1790,2700,-6.187410789689262E-6+0.0013516711753569432i
1,0.08,1800,2700,-8.573819079675483E-6+0.0012397324256093673i
1,0.08,1810,2700,-1.2534949998984954E-5+0.0010906628617645799i
1,0.08,1820,2700,-1.98069230921337E-5+8.772267688824994E-4i
1,0.08,1830,2700,-3.536140129019171E-5+5.371187307781103E-4i
1,0.08,1840,2700,-7.859538731535905E-5-1.1015299433588158E-4i
1,0.08,1850,2700,-2.9138074178639294E-4-0.0018928886425594543i
1,0.08,1860,2700,-0.020859386449887624-0.02151602294604791i
1,0.08,1870,2700,-4.475520068841271E-4+0.006315702019646534i
1,0.08,1880,2700,-1.0345926102928923E-4+0.0039408342339313064i
1,0.08,1890,2700,-4.541283337994393E-5+0.003182909019653108i
1,0.08,1900,2700,-2.5657802114636266E-5+0.002804440483901014i
1,0.08,1910,2700,-1.661188637709443E-5+0.0025737455279099845i
1,0.08,1920,2700,-1.1716654051630031E-5+0.0024158411259581607i
1,0.08,1930,2700,-8.766462077912871E-6+0.002299140876526586i
1,0.08,1940,2700,-6.8495972747753685E-6+0.002208030160333747i
1,0.08,1950,2700,-5.533138214882553E-6+0.002133903353373859i
1,0.08,1960,2700,-4.589838636295618E-6+0.00207162703606471i
1,0.08,1970,2700,-3.890983957926779E-6+0.002017948327918871i
1,0.08,1980,2700,-3.35917506448405E-6+0.0019707051439278485i
1,0.08,1990,2700,-2.945567355742378E-6+0.0019284035339724385i
1,0.08,2000,2700,-2.61808471988888E-6+0.0018899773556920563i
1,0.08,2010,2700,-2.3549488239127003E-6+0.001854644665068461i
1,0.08,2020,2700,-2.140949019811775E-6+0.0018218182630121925i
1,0.08,2030,2700,-1.9652014051501054E-6+0.0017910479741227662i
1,0.08,2040,2700,-1.8197539507472499E-6+0.0017619822511620112i
1,0.08,2050,2700,-1.6986911691381076E-6+0.001734341947918457i
1,0.08,2060,2700,-1.5975437826441414E-6+0.0017079019791357332i
1,0.08,2070,2700,-1.5128901950335102E-6+0.00168247822406989i
1,0.08,2080,2700,-1.4420817943786724E-6+0.0016579179951615726i
1,0.08,2090,2700,-1.3830501141153591E-6+0.0016340929790302522i
1,0.08,2100,2700,-1.3341692826209438E-6+0.0016108939221098682i
1,0.08,2110,2700,-1.2941565642905647E-6+0.0015882265663037056i
1,0.08,2120,2700,-1.2619996406606746E-6+0.0015660084919840512i
1,0.08,2130,2700,-1.2369030082139015E-6+0.0015441666266113763i
1,0.08,2140,2700,-1.2182482975652808E-6+0.0015226352454308775i
1,0.08,2150,2700,-1.2055649329002114E-6+0.0015013543374038873i
1,0.08,2160,2700,-1.1985086456073095E-6+0.001480268241865998i
1,0.08,2170,2700,-1.1968461159465369E-6+0.0014593244839362519i
1,0.08,2180,2700,-1.2004445580464426E-6+0.0014384727524002084i
1,0.08,2190,2700,-1.2092654626376317E-6+0.0014176639745930254i
1,0.08,2200,2700,-1.2233620205798625E-6+0.0013968494499870337i
1,0.08,2210,2700,-1.2428800042593207E-6+0.0013759800085487602i
1,0.08,2220,2700,-1.2680621114589066E-6+0.001355005161957989i
1,0.08,2230,2700,-1.2992560004895245E-6+0.0013338722157067557i
1,0.08,2240,2700,-1.3369264880973245E-6+0.0013125253079377154i
1,0.08,2250,2700,-1.3816726689021348E-6+0.0012909043364458916i
1,0.08,2260,2700,-1.4342510754399515E-6+0.0012689437281308664i
1,0.08,2270,2700,-1.495606474718857E-6+0.0012465709946226785i
1,0.08,2280,2700,-1.5669125474606968E-6+0.001223705002699203i
1,0.08,2290,2700,-1.6496256061485505E-6+0.001200253866758443i
1,0.08,2300,2700,-1.7455558103574912E-6+0.00117611234046453i
1,0.08,2310,2700,-1.8569622313598413E-6+0.0011511585418818638i
1,0.08,2320,2700,-1.9866809245455377E-6+0.0011252497850651557i
1,0.08,2330,2700,-2.138299398698971E-6+0.0010982172020387664i
1,0.08,2340,2700,-2.3163973693429434E-6+0.0010698587079848259i
1,0.08,2350,2700,-2.5268838642988106E-6+0.001039929666111931i
1,0.08,2360,2700,-2.77747704875122E-6+0.0010081303090907156i
1,0.08,2370,2700,-3.0783998560318602E-6+9.740885072028961E-4i
1,0.08,2380,2700,-3.4434094712294355E-6+9.373357291136594E-4i
1,0.08,2390,2700,-3.8913566059056795E-6+8.972728232889325E-4i
1,0.08,2400,2700,-4.448609921294366E-6+8.531201962559921E-4i
1,0.08,2410,2700,-5.152939872456163E-6+8.038433915970555E-4i
1,0.08,2420,2700,-6.059957716762458E-6+7.480386167745405E-4i
1,0.08,2430,2700,-7.254224808283201E-6+6.837505812373409E-4i
1,0.08,2440,2700,-8.869339568019458E-6+6.081708392298619E-4i
1,0.08,2450,2700,-1.1126348707328895E-5+5.171139675354381E-4i
1,0.08,2460,2700,-1.4412377453478177E-5+4.0405402755108434E-4i
1,0.08,2470,2700,-1.945584852180373E-5+2.582208265017347E-4i
1,0.08,2480,2700,-2.7761915302435394E-5+6.047854368902679E-5i
1,0.08,2490,2700,-4.286467783553749E-5-2.267496012448638E-4i
1,0.08,2500,2700,-7.476047495033237E-5-6.887055309227831E-4i
1,0.08,2510,2700,-1.6167547314809507E-4-0.0015685831869012305i
1,0.08,2520,2700,-5.705096245214145E-4-0.003940301291471168i
1,0.08,2530,2700,-0.021532827368380063-0.021633055145001343i
1,0.08,2540,2700,-9.945632419509098E-4+0.007753379365405179i
1,0.08,2550,2700,-2.201829065778125E-4+0.004240699800576178i
1,0.08,2560,2700,-9.487281645504777E-5+0.003143109247386806i
1,0.08,2570,2700,-5.30159042259493E-5+0.0026045440721274436i
1,0.08,2580,2700,-3.4077319456060474E-5+0.002281831137816276i
1,0.08,2590,2700,-2.3919814846668214E-5+0.00206484866817726i
1,0.08,2600,2700,-1.784235231346179E-5+0.0019074647364382797i
1,0.08,2610,2700,-1.3917655849352643E-5+0.0017869628170328919i
1,0.08,2620,2700,-1.1236522579738909E-5+0.0016908595658308382i
1,0.08,2630,2700,-9.32430345043445E-6+0.0016117253607620511i
1,0.08,2640,2700,-7.913430469505792E-6+0.0015448610316007676i
1,0.08,2650,2700,-6.843693720554103E-6+0.001487148098714306i
1,0.08,2660,2700,-6.014382368708829E-6+0.0014364347273371956i
1,0.08,2670,2700,-5.3595990201597374E-6+0.0013911871838302216i
1,0.08,2680,2700,-4.83475433785183E-6+0.0013502818641648632i
1,0.08,2690,2700,-4.408806608878169E-6+0.0013128759101435595i
1,0.08,2700,2700,-4.059613262430538E-6+0.0012783238108004435i
1,0.08,2710,2700,-3.771045430534254E-6+0.001246121976735768i
1,0.08,2720,2700,-3.5311407162442435E-6+0.0012158709089877848i
1,0.08,2730,2700,-3.330888290658899E-6+0.0011872487610929087i
1,0.08,2740,2700,-3.1634107239836828E-6+0.0011599924690358998i
1,0.08,2750,2700,-3.0234014002833585E-6+0.0011338840221118646i
1,0.08,2760,2700,-2.9067305482881923E-6+0.001108740295693787i
1,0.08,2770,2700,-2.8101649515932198E-6+0.0010844053950121756i
1,0.08,2780,2700,-2.731165857557603E-6+0.0010607447958470026i
1,0.08,2790,2700,-2.6677417183211375E-6+0.001037640787402957i
1,0.08,2800,2700,-2.6183401097423326E-6+0.0010149888682068067i
1,0.08,2810,2700,-2.58176819440414E-6+9.926948440324782E-4i
1,0.08,2820,2700,-2.557134429897621E-6+9.706724439282021E-4i
1,0.08,2830,2700,-2.5438064893020687E-6+9.488413166714314E-4i
1,0.08,2840,2700,-2.5413819383877275E-6+9.271253019776296E-4i
1,0.08,2850,2700,-2.549669348257178E-6+9.054508927880402E-4i
1,0.08,2860,2700,-2.5686783700993105E-6+8.837458197094335E-4i
1,0.08,2870,2700,-2.598617974261047E-6+8.619376979361919E-4i
1,0.08,2880,2700,-2.6399026345880797E-6+8.399526818180842E-4i
1,0.08,2890,2700,-2.6931667896771554E-6+8.177140732011355E-4i
1,0.08,2900,2700,-2.7592884872441164E-6+7.951408268984649E-4i
1,0.08,2910,2700,-2.839423789225818E-6+7.721458898681016E-4i
1,0.08,2920,2700,-2.935054345063349E-6+7.486342991836443E-4i
1,0.08,2930,2700,-3.048051643111834E-6+7.245009464233977E-4i
1,0.08,2940,2700,-3.180762959442117E-6+6.996278906745392E-4i
1,0.08,2950,2700,-3.336126157291846E-6+6.738810658678756E-4i
1,0.08,2960,2700,-3.517823582735979E-6+6.471061759134624E-4i
1,0.08,2970,2700,-3.730489856524069E-6+6.191234958539337E-4i
1,0.08,2980,2700,-3.979995227282207E-6+5.897211877242774E-4i
1,0.08,2990,2700,-4.273836673421802E-6+5.586465782163637E-4i
1,0.08,3000,2700,-4.621685422146331E-6+5.255946029439232E-4i
1,0.08,3010,2700,-5.036165926878321E-6+4.901922520024834E-4i
1,0.08,3020,2700,-5.533984573690805E-6+4.519772743127441E-4i
1,0.08,3030,2700,-6.137599138031682E-6+4.103684768277581E-4i
1,0.08,3040,2700,-6.877746090842224E-6+3.64623444944415E-4i
1,0.08,3050,2700,-7.797368651350207E-6+3.13776963143228E-4i
1,0.08,3060,2700,-8.957908189237384E-6+2.5654897202944353E-4i
1,0.08,3070,2700,-1.044973548259266E-5+1.9120285069036853E-4i
1,0.08,3080,2700,-1.241015565808653E-5+1.1531958986533718E-4i
1,0.08,3090,2700,-1.5055993049223992E-5+2.5423128418112174E-5i
1,0.08,3100,2700,-1.874599895426258E-5-8.36718604822704E-5i
1,0.08,3110,2700,-2.4108919532427188E-5-2.200636292176574E-4i
1,0.08,3120,2700,-3.232995326719768E-5-3.971519581721268E-4i
1,0.08,3130,2700,-4.5866663405987355E-5-6.388398305036059E-4i
1,0.08,3140,2700,-7.052578381292207E-5-9.923539934826584E-4i
1,0.08,3150,2700,-1.2291960429160241E-4-0.0015658725123361046i
1,0.08,3160,2700,-2.6800312933674184E-4-0.0026731386509587446i
1,0.08,3170,2700,-9.84946127554665E-4-0.005743459572824081i
1,0.08,3180,2700,-0.03729593911446667-0.014002544175130924i
1,0.08,3190,2700,-0.0012455476172711071+0.007870455453579275i
1,0.08,3200,2700,-2.9496772693992203E-4+0.0041793158342762i
1,0.08,3210,2700,-1.2710477706780066E-4+0.0029320023516789095i
1,0.08,3220,2700,-6.957102111425112E-5+0.0022812304251425605i
1,0.08,3230,2700,-4.345772583415591E-5+0.0018419106044268285i
1,0.08,3240,2700,-3.1597328294929195E-5+0.001433736678523697i
1,0.08,3250,2700,-7.00468311164113E-5+5.405267988895258E-4i
1,0.08,3260,2700,-1.9080177019187368E-4+0.0030138300872113903i
1,0.08,3270,2700,-3.846818031236366E-5+0.001864913470650283i
1,0.08,3280,2700,-2.3171799602212705E-5+0.001589522442910648i
1,0.08,3290,2700,-1.7188366097680273E-5+0.0014363994095899675i
1,0.08,3300,2700,-1.3821154047470162E-5+0.0013288173206478136i
1,0.08,3310,2700,-1.1608011521852887E-5+0.0012450056369186415i
1,0.08,3320,2700,-1.0029714433830077E-5+0.0011758937880799363i
1,0.08,3330,2700,-8.847388285151382E-6+0.001116807268175998i
1,0.08,3340,2700,-7.932375761782492E-6+0.0010649929667495162i
1,0.08,3350,2700,-7.207855111963643E-6+0.0010186767979434737i
1,0.08,3360,2700,-6.624572342905054E-6+9.76640152165166E-4i
1,0.08,3370,2700,-6.149286100133017E-6+9.380052639816565E-4i
1,0.08,3380,2700,-5.758686346290671E-6+9.021161498496682E-4i
1,0.08,3390,2700,-5.435941622066057E-6+8.684677604895122E-4i
1,0.08,3400,2700,-5.168620115927655E-6+8.366614077712296E-4i
1,0.08,3410,2700,-4.947378605637009E-6+8.063754238074857E-4i
1,0.08,3420,2700,-4.765104542311253E-6+7.77345105723068E-4i
1,0.08,3430,2700,-4.6163378158096574E-6+7.493485585002476E-4i
1,0.08,3440,2700,-4.496871825824254E-6+7.221964121767818E-4i
1,0.08,3450,2700,-4.403473395058046E-6+6.95724154010843E-4i
1,0.08,3460,2700,-4.333683886795393E-6+6.697862631266622E-4i
1,0.08,3470,2700,-4.285677482708753E-6+6.442516059033149E-4i
1,0.08,3480,2700,-4.258160975649966E-6+6.18999719234782E-4i
1,0.08,3490,2700,-4.250304812258291E-6+5.93917716419672E-4i
1,0.08,3500,2700,-4.261698702705666E-6+5.688976198992641E-4i
1,0.08,3510,2700,-4.292327616155867E-6+5.438339697561614E-4i
1,0.08,3520,2700,-4.342565840639269E-6+5.186215847500397E-4i
1,0.08,3530,2700,-4.413188293727974E-6+4.931533683449253E-4i
1,0.08,3540,2700,-4.505399634840961E-6+4.673180582525687E-4i
1,0.08,3550,2700,-4.620883123168705E-6+4.4099781558915187E-4i
1,0.08,3560,2700,-4.761872761477973E-6+4.1406553879600426E-4i
1,0.08,3570,2700,-4.931254266268366E-6+3.863817668436233E-4i
1,0.08,3580,2700,-5.132703077438569E-6+3.577910035037804E-4i
1,0.08,3590,2700,-5.370871357477142E-6+3.281172454926807E-4i
1,0.08,3600,2700,-5.651641319430824E-6+2.9715842546894486E-4i
1,0.08,3610,2700,-5.98247019811429E-6+2.646793758381371E-4i
1,0.08,3620,2700,-6.37286423723307E-6+2.304027647080185E-4i
1,0.08,3630,2700,-6.835037693353375E-6+1.939972250171125E-4i
1,0.08,3640,2700,-7.384842260926663E-6+1.5506154931684249E-4i
1,0.08,3650,2700,-8.043099817792833E-6+1.1310328530234225E-4i
1,0.08,3660,2700,-8.837550054338656E-6+6.750922076964118E-5i
1,0.08,3670,2700,-9.805758483155266E-6+1.7503880934734392E-5i
1,0.08,3680,2700,-1.0999565475450477E-5-3.7910103320461786E-5i
1,0.08,3690,2700,-1.2492084353366609E-5-1.00039768869708E-4i
1,0.08,3700,2700,-1.4389064297604029E-5-1.7063460049950482E-4i
1,0.08,3710,2700,-1.6848030424754555E-5-2.520938052173633E-4i
1,0.08,3720,2700,-2.011193709127886E-5-3.478019129648317E-4i
1,0.08,3730,2700,-2.457142306738403E-5-4.626960843869719E-4i
1,0.08,3740,2700,-3.088724203266491E-5-6.042759965375439E-4i
1,0.08,3750,2700,-4.024983468093281E-5-7.845190605293755E-4i
1,0.08,3760,2700,-5.498443887971549E-5-0.001023813010920838i
1,0.08,3770,2700,-8.014793019830489E-5-0.0013599077576829455i
1,0.08,3780,2700,-1.2852443217797053E-4-0.001871351981937747i
1,0.08,3790,2700,-2.407238184935254E-4-0.0027526401439378107i
1,0.08,3800,2700,-6.086818953453422E-4-0.004648413265652333i
1,0.08,3810,2700,-0.0035589518804719656-0.01146285244972654i
1,0.08,3820,2700,-0.011014526682644814+0.01927901802270596i
1,0.08,3830,2700,-9.234092019366225E-4+0.006654368407130196i
1,0.08,3840,2700,-3.070680506428152E-4+0.0040133672166983115i
1,0.08,3850,2700,-1.5151126015439115E-4+0.002917833098066076i
1,0.08,3860,2700,-9.015225031895027E-5+0.0023153385704687657i
1,0.08,3870,2700,-5.986708465036043E-5+0.0019306747940929978i
1,0.08,3880,2700,-4.2738215847744534E-5+0.0016607714978904727i
1,0.08,3890,2700,-3.2117576454817024E-5+0.001458277915439114i
1,0.08,3900,2700,-2.5080628569217265E-5+0.0012982634421092778i
1,0.08,3910,2700,-2.017938989752742E-5+0.0011661616561404653i
1,0.08,3920,2700,-1.663323549356207E-5+0.00105261708930731i
1,0.08,3930,2700,-1.3996763442077429E-5+9.509299345951089E-4i
1,0.08,3940,2700,-1.2013339050745526E-5+8.555016652084144E-4i
1,0.08,3950,2700,-1.0558084715588166E-5+7.604531138254321E-4i
1,0.08,3960,2700,-9.658205227638548E-6+6.574912947081594E-4i
1,0.08,3970,2700,-9.707038829282954E-6+5.305394068118029E-4i
1,0.08,3980,2700,-1.2744142589328796E-5+3.3562689520700667E-4i
1,0.08,3990,2700,-3.635972074898523E-5-1.302973541480549E-4i
1,0.08,4000,2700,-0.00610867750669803-0.008011395056381558i
1,0.08,4010,2700,-7.96775464877237E-5+0.0016773056441528383i
1,0.08,4020,2700,-2.7623685637774915E-5+0.0011196266780439945i
1,0.08,4030,2700,-1.7241104436144445E-5+9.194755733371689E-4i
1,0.08,4040,2700,-1.3164923002367773E-5+8.053333546459501E-4i
1,0.08,4050,2700,-1.1040445254638153E-5+7.255304955290898E-4i
1,0.08,4060,2700,-9.750983256245934E-6+6.630964510967599E-4i
1,0.08,4070,2700,-8.894847899367007E-6+6.107548218848185E-4i
1,0.08,4080,2700,-8.295160692281592E-6+5.648240693047317E-4i
1,0.08,4090,2700,-7.862744186688905E-6+5.232120959606961E-4i
1,0.08,4100,2700,-7.54812120295704E-6+4.846202031037231E-4i
1,0.08,4110,2700,-7.3218957617638885E-6+4.4818237664620336E-4i
1,0.08,4120,2700,-7.1657674490293785E-6+4.132846908714415E-4i
1,0.08,4130,2700,-7.068043991774269E-6+3.7946741731444025E-4i
1,0.08,4140,2700,-7.021247773835197E-6+3.4636830101484115E-4i
1,0.08,4150,2700,-7.020777703817753E-6+3.136876674337507E-4i
1,0.08,4160,2700,-7.064141980253813E-6+2.8116568152188384E-4i
1,0.08,4170,2700,-7.150522052355321E-6+2.48566599023378E-4i
1,0.08,4180,2700,-7.28054451136607E-6+2.156670904090467E-4i
1,0.08,4190,2700,-7.45619720559369E-6+1.8224687744542505E-4i
1,0.08,4200,2700,-7.68085904192784E-6+1.4808053597557876E-4i
1,0.08,4210,2700,-7.959433799892005E-6+1.1292963667091933E-4i
1,0.08,4220,2700,-8.298593996274279E-6+7.653453863908907E-5i
1,0.08,4230,2700,-8.707155721016429E-6+3.8605174492839625E-5i
1,0.08,4240,2700,-9.196622795301668E-6-1.1899108601523603E-6i
1,0.08,4250,2700,-9.781962308120887E-6-4.3237187824800004E-5i
1,0.08,4260,2700,-1.0482708768140369E-5-8.799567498617271E-5i
1,0.08,4270,2700,-1.1324549153036252E-5-1.3602013319939443E-4i
1,0.08,4280,2700,-1.2341630526500467E-5-1.8799250406564656E-4i
1,0.08,4290,2700,-1.3579981731855572E-5-2.447655110350313E-4i
1,0.08,4300,2700,-1.5102699931612778E-5-3.074245393179838E-4i
1,0.08,4310,2700,-1.699801673923818E-5-3.7737762655992485E-4i
1,0.08,4320,2700,-1.939222078681495E-5-4.564898812288869E-4i
1,0.08,4330,2700,-2.247108488204197E-5-5.472903913072049E-4i
1,0.08,4340,2700,-2.6516848048762116E-5-6.53301894550251E-4i
1,0.08,4350,2700,-3.19751331196379E-5-7.795876341646064E-4i
1,0.08,4360,2700,-3.958307199039105E-5-9.337029559568732E-4i
1,0.08,4370,2700,-5.063210860149612E-5-0.0011274500950757362i
1,0.08,4380,2700,-6.755537834126282E-5-0.001380355452056261i
1,0.08,4390,2700,-9.539383700796072E-5-0.001727223151174802i
1,0.08,4400,2700,-1.460401592063554E-4-0.0022366711711777633i
1,0.08,4410,2700,-2.5341367119720434E-4-0.0030650948903590877i
1,0.08,4420,2700,-5.49166666105979E-4-0.004660457036019166i
1,0.08,4430,2700,-0.001978377072272943-0.00897343788120566i
1,0.08,4440,2700,-0.0414151039145671-0.012229773309734432i
1,0.08,4450,2700,-0.002551972548666246+0.010662715634058953i
1,0.08,4460,2700,-6.197419910062502E-4+0.005468687170156715i
1,0.08,4470,2700,-2.7142056072180544E-4+0.003685525764756089i
1,0.08,4480,2700,-1.517622877972479E-4+0.002788751513148439i
1,0.08,4490,2700,-9.704920763679506E-5+0.0022465192936273696i
1,0.08,4500,2700,-6.758815362182216E-5+0.0018808680855160916i
1,0.08,4510,2700,-4.994442326334176E-5+0.0016156493289407022i
1,0.08,4520,2700,-3.855655252298248E-5+0.0014128660757534394i
1,0.08,4530,2700,-3.078610935164557E-5+0.0012514355172075033i
1,0.08,4540,2700,-2.5251208481549393E-5+0.0011187053750240114i
1,0.08,4550,2700,-2.117147217837248E-5+0.0010066037779672787i
1,0.08,4560,2700,-1.8079273729517013E-5+9.0971569434321E-4i
1,0.08,4570,2700,-1.568065216761361E-5+8.242457012660593E-4i
1,0.08,4580,2700,-1.3783427195678964E-5+7.474214032569754E-4i
1,0.08,4590,2700,-1.2257878367712737E-5+6.771288855898442E-4i
1,0.08,4600,2700,-1.101426467942844E-5+6.116744236649343E-4i
1,0.08,4610,2700,-9.98961366910737E-6+5.496136676903964E-4i
1,0.08,4620,2700,-9.14003714337572E-6+4.896104431855512E-4i
1,0.08,4630,2700,-8.436882859696091E-6+4.302930957991925E-4i
1,0.08,4640,2700,-7.866556408318985E-6+3.7006803266989954E-4i
1,0.08,4650,2700,-7.435980757644857E-6+3.0681795057039326E-4i
1,0.08,4660,2700,-7.190957595101202E-6+2.373203037123594E-4i
1,0.08,4670,2700,-7.27261677736561E-6+1.5594422726552382E-4i
1,0.08,4680,2700,-8.113508993910525E-6+5.120969611996662E-5i
1,0.08,4690,2700,-1.1309889731539832E-5-1.0555357845840217E-4i
1,0.08,4700,2700,-2.570147887271154E-5-4.139091325045548E-4i
1,0.08,4710,2700,-1.9863964144380914E-4-0.0016234543580835063i
1,0.08,4720,2700,-5.542742436849792E-4+0.0029556154876695167i
1,0.08,4730,2700,-6.623697959346478E-5+0.0010094920384038342i
