% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 12 2023, 14:04"
% Table,d1sweep - 
% d1 (cm),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
1,3660,500.00000000000006,-3.5452775447419005E-7+7.9446933358343E-6i
1,3670,500.00000000000006,-5.400498683260315E-7+6.140880393659787E-6i
1,3680,500.00000000000006,-9.724574613356598E-7+3.081061590028463E-6i
1,3690,500.00000000000006,-2.3966316611115534E-6-3.4084442674863464E-6i
1,3700,500.00000000000006,-1.3706788140746357E-5-2.593757526431407E-5i
1,3710,500.00000000000006,-3.9087400777090375E-5+7.262499159767718E-5i
1,3720,500.00000000000006,-3.6549312344147297E-6+3.461550685207875E-5i
1,3730,500.00000000000006,-1.274753943172763E-6+2.5747940532219275E-5i
1,3740,500.00000000000006,-6.653787458570588E-7+2.1999081147273648E-5i
1,3750,500.00000000000006,-4.2314867304123757E-7+1.990683957967413E-5i
1,3760,500.00000000000006,-3.029287190844598E-7+1.8551271848415783E-5i
1,3770,500.00000000000006,-2.3465434131049308E-7+1.758613182098791E-5i
1,3780,500.00000000000006,-1.9220225584285997E-7+1.6852316338975374E-5i
1,3790,500.00000000000006,-1.640330510698849E-7+1.6266505456364304E-5i
1,3800,500.00000000000006,-1.4440816738869585E-7+1.578080605901163E-5i
1,3810,500.00000000000006,-1.3021191482740357E-7+1.5365676055270576E-5i
1,3820,500.00000000000006,-1.1963416302511234E-7+1.5001836425709255E-5i
1,3830,500.00000000000006,-1.115653180378615E-7+1.4676092834882649E-5i
1,3840,500.00000000000006,-1.052952168187687E-7+1.4379019230523262E-5i
1,3850,500.00000000000006,-1.0035333874651139E-7+1.4103592056351845E-5i
1,3860,500.00000000000006,-9.641954803673771E-8+1.3844334534621316E-5i
1,3870,500.00000000000006,-9.327228431510261E-8+1.3596740723015339E-5i
1,3880,500.00000000000006,-9.075790634611287E-8+1.3356846790272746E-5i
1,3890,500.00000000000006,-8.877300918214773E-8+1.312085995457977E-5i
1,3900,500.00000000000006,-8.725599364238301E-8+1.288476492169127E-5i
1,3910,500.00000000000006,-8.618746053345459E-8+1.2643804115631156E-5i
1,3920,500.00000000000006,-8.560324142578545E-8+1.2391648800297716E-5i
1,3930,500.00000000000006,-8.563314981703E-8+1.2118867178827454E-5i
1,3940,500.00000000000006,-8.660593213074687E-8+1.180970779077377E-5i
1,3950,500.00000000000006,-8.936041944394929E-8+1.1434360737382934E-5i
1,3960,500.00000000000006,-9.635936310320641E-8+1.09267775002193E-5i
1,3970,500.00000000000006,-1.1715344647162793E-7+1.0102083313307975E-5i
1,3980,500.00000000000006,-2.17569858000917E-7+8.161793784985039E-6i
1,3990,500.00000000000006,-5.419855851977297E-6-1.071584400969884E-5i
1,4000,500.00000000000006,-4.554571264364026E-7+1.763743840756646E-5i
1,4010,500.00000000000006,-1.6317207110256772E-7+1.4253139023424602E-5i
1,4020,500.00000000000006,-1.1861890825323503E-7+1.3171775812479198E-5i
1,4030,500.00000000000006,-1.0386758657101552E-7+1.2578825232104752E-5i
1,4040,500.00000000000006,-9.737133564444952E-8+1.216850932507477E-5i
1,4050,500.00000000000006,-9.415978912229392E-8+1.1845307422343335E-5i
1,4060,500.00000000000006,-9.258252765204862E-8+1.156948372440599E-5i
1,4070,500.00000000000006,-9.196733049120997E-8+1.1321312165482873E-5i
1,4080,500.00000000000006,-9.200635616739877E-8+1.108966090564951E-5i
1,4090,500.00000000000006,-9.255259061887032E-8+1.0867544788673896E-5i
1,4100,500.00000000000006,-9.354124880703279E-8+1.0650126793487972E-5i
1,4110,500.00000000000006,-9.495663686703277E-8+1.0433709183334538E-5i
1,4120,500.00000000000006,-9.681823796018474E-8+1.0215163190949233E-5i
1,4130,500.00000000000006,-9.917640725929084E-8+9.99156004824281E-6i
1,4140,500.00000000000006,-1.0211417132757528E-7+9.759885473736214E-6i
1,4150,500.00000000000006,-1.0575441378034478E-7+9.516763868715658E-6i
1,4160,500.00000000000006,-1.1027364376403431E-7+9.258123939358554E-6i
1,4170,500.00000000000006,-1.1592595700757933E-7+8.978705177736477E-6i
1,4180,500.00000000000006,-1.2308585116087285E-7+8.671194021689383E-6i
1,4190,500.00000000000006,-1.3233370325544942E-7+8.324417018948153E-6i
1,4200,500.00000000000006,-1.4467326747456948E-7+7.918580789660744E-6i
1,4210,500.00000000000006,-1.6243529571199932E-7+7.407480427752984E-6i
1,4220,500.00000000000006,-1.993949768879053E-7+6.590027884717028E-6i
1,4230,500.00000000000006,-2.127661057776794E-6+1.200977296054579E-5i
1,4240,500.00000000000006,-2.8229355656094927E-7+6.509924034569713E-6i
1,4250,500.00000000000006,-3.399454092403114E-7+5.329925558591532E-6i
1,4260,500.00000000000006,-4.618624032423058E-7+3.959471818461847E-6i
1,4270,500.00000000000006,-7.045432870606123E-7+1.9836746778085528E-6i
1,4280,500.00000000000006,-1.280612062665365E-6-1.3577630222872562E-6i
1,4290,500.00000000000006,-3.2363586971820054E-6-8.525644580022713E-6i
1,4300,500.00000000000006,-2.0003204524361265E-5-3.3176329933041786E-5i
1,4310,500.00000000000006,-3.2882537330712065E-5+6.147421279757472E-5i
1,4320,500.00000000000006,-3.976249702711507E-6+3.0543838059606414E-5i
1,4330,500.00000000000006,-1.4510390629194593E-6+2.2174458273976528E-5i
1,4340,500.00000000000006,-7.692462020300869E-7+1.849587014774006E-5i
1,4350,500.00000000000006,-4.924410994269301E-7+1.6411831456314727E-5i
1,4360,500.00000000000006,-3.536086025630486E-7+1.5053129877100299E-5i
1,4370,500.00000000000006,-2.743160819735109E-7+1.408413862099878E-5i
1,4380,500.00000000000006,-2.248641561729874E-7+1.3348320431284598E-5i
1,4390,500.00000000000006,-1.9200430150959242E-7+1.2762915047823775E-5i
1,4400,500.00000000000006,-1.6910394717698E-7+1.2280062701757116E-5i
1,4410,500.00000000000006,-1.5254479682361312E-7+1.1870150588388864E-5i
1,4420,500.00000000000006,-1.402170640240329E-7+1.1513858063331364E-5i
1,4430,500.00000000000006,-1.3082343161755235E-7+1.1198025858587686E-5i
1,4440,500.00000000000006,-1.23530833905732E-7+1.0913363941057594E-5i
1,4450,500.00000000000006,-1.177847393858788E-7+1.0653108843371178E-5i
1,4460,500.00000000000006,-1.1320472314088346E-7+1.041220069960701E-5i
1,4470,500.00000000000006,-1.095230818642978E-7+1.0186758807834989E-5i
1,4480,500.00000000000006,-1.0654736353093452E-7+9.9737357105805E-6i
1,4490,500.00000000000006,-1.041367465552474E-7+9.770681634798721E-6i
1,4500,500.00000000000006,-1.0218673692864782E-7+9.575578965048828E-6i
1,4510,500.00000000000006,-1.0061902828316815E-7+9.386721940590227E-6i
1,4520,500.00000000000006,-9.93746684754536E-8+9.202625663539764E-6i
1,4530,500.00000000000006,-9.840941424763809E-8+9.021953663287836E-6i
1,4540,500.00000000000006,-9.76905926162267E-8+8.843456171662124E-6i
1,4550,500.00000000000006,-9.719506119827137E-8+8.665912671611444E-6i
1,4560,500.00000000000006,-9.690804784919836E-8+8.488072485352907E-6i
1,4570,500.00000000000006,-9.682280444416678E-8+8.3085861012856E-6i
1,4580,500.00000000000006,-9.694117695119695E-8+8.125917106237984E-6i
1,4590,500.00000000000006,-9.727543825668231E-8+7.938218765621365E-6i
1,4600,500.00000000000006,-9.7852174343335E-8+7.743147758642598E-6i
1,4610,500.00000000000006,-9.871993984191432E-8+7.537564196505884E-6i
1,4620,500.00000000000006,-9.996452565923973E-8+7.317017235171111E-6i
1,4630,500.00000000000006,-1.0174104029461461E-7+7.074801895585564E-6i
1,4640,500.00000000000006,-1.0434699215721545E-7+6.800089449112107E-6i
1,4650,500.00000000000006,-1.0840823371007938E-7+6.4738446018357565E-6i
1,4660,500.00000000000006,-1.1542928599718811E-7+6.0586959485177635E-6i
1,4670,500.00000000000006,-1.2981825663337112E-7+5.468843610885016E-6i
1,4680,500.00000000000006,-1.6943846569467777E-7+4.451588483517647E-6i
1,4690,500.00000000000006,-3.7600573337709835E-7+1.7886722518570467E-6i
1,4700,500.00000000000006,-6.511265876726925E-5-3.351551191121585E-5i
1,4710,500.00000000000006,-4.696484510759112E-7+1.199894776749689E-5i
1,4720,500.00000000000006,-2.0724381514898152E-7+9.031752351707286E-6i
1,4730,500.00000000000006,-1.6198486918845867E-7+7.924230490678605E-6i
1,4740,500.00000000000006,-1.4910099507591775E-7+7.261494459334014E-6i
1,4750,500.00000000000006,-1.464087407885855E-7+6.764552595748988E-6i
1,4760,500.00000000000006,-1.4865029720078293E-7+6.338748486284824E-6i
1,4770,500.00000000000006,-1.5430719569129075E-7+5.940669225617832E-6i
1,4780,500.00000000000006,-1.6314020636169649E-7+5.54487083983031E-6i
1,4790,500.00000000000006,-1.7560026946197964E-7+5.132316475890403E-6i
1,4800,500.00000000000006,-1.927663276570065E-7+4.684934181891908E-6i
1,4810,500.00000000000006,-2.16567665862956E-7+4.181790886543389E-6i
1,4820,500.00000000000006,-2.503543629045049E-7+3.594837663385116E-6i
1,4830,500.00000000000006,-3.001511175339822E-7+2.8822752542974413E-6i
1,4840,500.00000000000006,-3.7754685429784464E-7+1.9759879719777084E-6i
1,4850,500.00000000000006,-5.071011565353556E-7+7.542755501579288E-7i
1,4860,500.00000000000006,-7.484973744587586E-7-1.0261564608421776E-6i
1,4870,500.00000000000006,-1.2795586586951466E-6-3.933517298510522E-6i
1,4880,500.00000000000006,-2.8431596335454644E-6-9.65598655212297E-6i
1,4890,500.00000000000006,-1.165432627526964E-5-2.569275983347182E-5i
1,4900,500.00000000000006,-8.795712521276425E-5+4.3573811725692004E-5i
1,4910,500.00000000000006,-7.24253975565901E-6+3.2885016378673016E-5i
1,4920,500.00000000000006,-2.197693499098936E-6+2.1158458256852285E-5i
1,4930,500.00000000000006,-1.0717289938604689E-6+1.6466757120844492E-5i
1,4940,500.00000000000006,-6.531158958417531E-7+1.39366813785468E-5i
1,4950,500.00000000000006,-4.5373187945159526E-7+1.2330463864137155E-5i
1,4960,500.00000000000006,-3.4376930585140526E-7+1.1198722532543846E-5i
1,4970,500.00000000000006,-2.769987944282083E-7+1.0338647525724983E-5i
1,4980,500.00000000000006,-2.336922552360739E-7+9.6431372224234E-6i
1,4990,500.00000000000006,-2.043910977445978E-7+9.046233573036424E-6i
1,5000,500.00000000000006,-1.8436375175194216E-7+8.49690231957763E-6i
1,5010,500.00000000000006,-1.7187751636079976E-7+7.93575950395374E-6i
1,5020,500.00000000000006,-1.702564787835797E-7+7.237395047374223E-6i
1,5030,500.00000000000006,-2.2203846344350198E-7+5.839149249508467E-6i
1,5040,500.00000000000006,-5.267261677950658E-5+1.624781657268717E-5i
1,5050,500.00000000000006,-2.323437183790628E-7+9.688495542031338E-6i
1,5060,500.00000000000006,-1.5626544658279263E-7+8.380571599776327E-6i
1,5070,500.00000000000006,-1.3833992611671198E-7+7.80367439544247E-6i
1,5080,500.00000000000006,-1.3008911797061685E-7+7.4190525876691195E-6i
1,5090,500.00000000000006,-1.2512969939804718E-7+7.1164368904534175E-6i
1,5100,500.00000000000006,-1.2175835356560422E-7+6.857925125846412E-6i
1,5110,500.00000000000006,-1.1933017045046136E-7+6.626541288533278E-6i
1,5120,500.00000000000006,-1.1754155350420933E-7+6.413281360519183E-6i
1,5130,500.00000000000006,-1.1622711816433071E-7+6.2127566950761095E-6i
1,5140,500.00000000000006,-1.1528746192406895E-7+6.021429125805231E-6i
1,5150,500.00000000000006,-1.1465897057609632E-7+5.836793865919157E-6i
1,5160,500.00000000000006,-1.1429957635295684E-7+5.656959992620224E-6i
1,5170,500.00000000000006,-1.141814058055624E-7+5.480415718302088E-6i
1,5180,500.00000000000006,-1.1428674170597497E-7+5.305886458224087E-6i
1,5190,500.00000000000006,-1.1460574231449683E-7+5.132242124356797E-6i
1,5200,500.00000000000006,-1.1513518980222487E-7+4.95843124084798E-6i
1,5210,500.00000000000006,-1.1587791484079702E-7+4.783429325388782E-6i
1,5220,500.00000000000006,-1.168427336941521E-7+4.606193688787319E-6i
1,5230,500.00000000000006,-1.1804484546820641E-7+4.425618921975534E-6i
1,5240,500.00000000000006,-1.19506720376741E-7+4.240487918920465E-6i
1,5250,500.00000000000006,-1.212595950038519E-7+4.049412657378439E-6i
1,5260,500.00000000000006,-1.2334580582857536E-7+3.850756980094054E-6i
1,5270,500.00000000000006,-1.2582237979550523E-7+3.642529610633673E-6i
1,5280,500.00000000000006,-1.2876664144915447E-7+3.4222280306449257E-6i
1,5290,500.00000000000006,-1.322852674893409E-7+3.186599209053136E-6i
1,5300,500.00000000000006,-1.365296456758628E-7+2.931253771144328E-6i
1,5310,500.00000000000006,-1.4172368037906144E-7+2.650007449770303E-6i
1,5320,500.00000000000006,-1.4821850032185775E-7+2.3336791962890497E-6i
1,5330,500.00000000000006,-1.566120745941406E-7+1.9677097796980274E-6i
1,5340,500.00000000000006,-1.6804857658898721E-7+1.52692195576815E-6i
1,5350,500.00000000000006,-1.851140672122294E-7+9.622589547575832E-7i
1,5360,500.00000000000006,-2.1528443825893613E-7+1.5979771963391287E-7i
1,5370,500.00000000000006,-2.9080415087347806E-7-1.233532928525401E-6i
1,5380,500.00000000000006,-7.411155065112814E-7-5.2297958498969824E-6i
1,5390,500.00000000000006,-1.1178842604488489E-5+2.7585084612208568E-5i
1,5400,500.00000000000006,-5.869874910521426E-7+5.126360588171964E-6i
1,5410,500.00000000000006,-4.1875746592670284E-7+2.3841575749475915E-6i
1,5420,500.00000000000006,-4.379680411477247E-7+8.235047483974504E-7i
1,5430,500.00000000000006,-5.260559843594309E-7-5.940281809643596E-7i
1,5440,500.00000000000006,-6.982104510363619E-7-2.2359639643751543E-6i
1,5450,500.00000000000006,-1.0379695160164649E-6-4.483197421791222E-6i
1,5460,500.00000000000006,-1.820039391969445E-6-8.099111723223014E-6i
1,5470,500.00000000000006,-4.287072247481501E-6-1.5349489163977033E-5i
1,5480,500.00000000000006,-2.0570755941605863E-5-3.592351494506935E-5i
1,5490,500.00000000000006,-5.7402139883467626E-5+5.4171981571652464E-5i
1,5500,500.00000000000006,-6.819045621404741E-6+2.936259662824535E-5i
1,5510,500.00000000000006,-2.3406315931646876E-6+1.8959737457415327E-5i
1,5520,500.00000000000006,-1.1958557020251148E-6+1.4427453804674493E-5i
1,5530,500.00000000000006,-7.454111970935239E-7+1.18913195894249E-5i
1,5540,500.00000000000006,-5.241385972807272E-7+1.0254434327919423E-5i
1,5550,500.00000000000006,-3.9969183972856904E-7+9.096980381586855E-6i
1,5560,500.00000000000006,-3.2302891256333374E-7+8.224778847395295E-6i
1,5570,500.00000000000006,-2.726179997765381E-7+7.5358308638292975E-6i
1,5580,500.00000000000006,-2.378123924256831E-7+6.971433080396393E-6i
1,5590,500.00000000000006,-2.128621211168073E-7+6.495386644360096E-6i
1,5600,500.00000000000006,-1.9444270152828719E-7+6.084125765679056E-6i
1,5610,500.00000000000006,-1.8052481869405738E-7+5.72161656668285E-6i
1,5620,500.00000000000006,-1.6981384410439618E-7+5.3965369694267425E-6i
1,5630,500.00000000000006,-1.61453185863192E-7+5.100628655055046E-6i
1,5640,500.00000000000006,-1.5485861365252088E-7+4.827687360175967E-6i
1,5650,500.00000000000006,-1.4962148731812004E-7+4.572917556311636E-6i
1,5660,500.00000000000006,-1.4545007100756322E-7+4.3325027909008295E-6i
1,5670,500.00000000000006,-1.4213283480302106E-7+4.10330652948173E-6i
1,5680,500.00000000000006,-1.3951498014554175E-7+3.882651691098844E-6i
1,5690,500.00000000000006,-1.3748327942403898E-7+3.668144452681618E-6i
1,5700,500.00000000000006,-1.3595647667463687E-7+3.4575157013187923E-6i
1,5710,500.00000000000006,-1.3487984337056608E-7+3.248453868363425E-6i
1,5720,500.00000000000006,-1.3422355829999822E-7+3.0383944302179237E-6i
1,5730,500.00000000000006,-1.33985910871265E-7+2.824207441297024E-6i
1,5740,500.00000000000006,-1.3420490432573393E-7+2.601665974823777E-6i
1,5750,500.00000000000006,-1.3498846137832858E-7+2.3644303427927537E-6i
1,5760,500.00000000000006,-1.3659392745677116E-7+2.101870795294992E-6i
1,5770,500.00000000000006,-1.3966355836993207E-7+1.7937297015814878E-6i
1,5780,500.00000000000006,-1.46079702634997E-7+1.3944479316399989E-6i
1,5790,500.00000000000006,-1.6331164241431452E-7+7.724923777981847E-7i
1,5800,500.00000000000006,-2.474964494010131E-7-6.844214268459673E-7i
1,5810,500.00000000000006,-1.5022657293392179E-5-2.4518020137136253E-5i
1,5820,500.00000000000006,-3.1072944414279935E-7+4.824668289282782E-6i
1,5830,500.00000000000006,-1.819862403491788E-7+2.9924535400736425E-6i
1,5840,500.00000000000006,-1.617148326891001E-7+2.286762243955678E-6i
1,5850,500.00000000000006,-1.5661481906266496E-7+1.8408414897195906E-6i
1,5860,500.00000000000006,-1.5615759917127834E-7+1.4912736277779982E-6i
1,5870,500.00000000000006,-1.5787176815921073E-7+1.1839585647969494E-6i
1,5880,500.00000000000006,-1.6099148538048127E-7+8.94877610547787E-7i
1,5890,500.00000000000006,-1.652858243787554E-7+6.107841559993038E-7i
1,5900,500.00000000000006,-1.7075385765197842E-7+3.2274018822879825E-7i
1,5910,500.00000000000006,-1.7753625616606556E-7+2.3329971322418262E-8i
1,5920,500.00000000000006,-1.8590505674619467E-7-2.9502698430317044E-7i
1,5930,500.00000000000006,-1.9631045965651786E-7-6.418731486454028E-7i
1,5940,500.00000000000006,-2.0955259956050682E-7-1.032402445531921E-6i
1,5950,500.00000000000006,-2.2760146608949874E-7-1.5006783966885318E-6i
1,5960,500.00000000000006,-2.630075825991829E-7-2.1948778097036174E-6i
1,5970,500.00000000000006,-2.3094868831608613E-6+2.118475077644313E-6i
1,5980,500.00000000000006,-3.2336973768802937E-7-2.3469149187867742E-6i
1,5990,500.00000000000006,-3.583948690611539E-7-3.238795612031232E-6i
1,6000,500.00000000000006,-4.239019786764329E-7-4.161264763802336E-6i
1,6010,500.00000000000006,-5.254349980735038E-7-5.286675909957134E-6i
1,6020,500.00000000000006,-6.895341104793778E-7-6.769671127167107E-6i
1,6030,500.00000000000006,-9.78330451555038E-7-8.87410487631331E-6i
1,6040,500.00000000000006,-1.5567855042748065E-6-1.2162798327091277E-5i
1,6050,500.00000000000006,-2.967491068501382E-6-1.812858048057929E-5i
1,6060,500.00000000000006,-1.0148026496997794E-5-3.621260082262273E-5i
1,6070,500.00000000000006,-8.437512126760416E-5-5.8699555343410176E-5i
1,6080,500.00000000000006,-2.3925502137843982E-5+5.170673115988304E-5i
1,6090,500.00000000000006,-5.1034319489356025E-6+2.6395577059531175E-5i
1,6100,500.00000000000006,-2.1481474770444993E-6+1.7449786411718272E-5i
1,6110,500.00000000000006,-1.2028722685458864E-6+1.3050581928263471E-5i
1,6120,500.00000000000006,-7.884825994080054E-7+1.0429101335520051E-5i
1,6130,500.00000000000006,-5.716737321623595E-7+8.676094537203501E-6i
1,6140,500.00000000000006,-4.446427463922975E-7+7.4102797593681594E-6i
1,6150,500.00000000000006,-3.6413636492520183E-7+6.444509735766685E-6i
1,6160,500.00000000000006,-3.1010262966109557E-7+5.676342122802335E-6i
1,6170,500.00000000000006,-2.7222574846674806E-7+5.0450288168156355E-6i
1,6180,500.00000000000006,-2.4476389350954296E-7+4.51226732460327E-6i
1,6190,500.00000000000006,-2.2431765894876818E-7+4.052703868179132E-6i
1,6200,500.00000000000006,-2.0877195987437816E-7+3.648877402802668E-6i
1,6210,500.00000000000006,-1.9675602305613848E-7+3.2883583049181245E-6i
1,6220,500.00000000000006,-1.873507381386942E-7+2.962045672847315E-6i
1,6230,500.00000000000006,-1.7992193825247855E-7+2.663110526033829E-6i
1,6240,500.00000000000006,-1.740213263963809E-7+2.386315920732717E-6i
1,6250,500.00000000000006,-1.693254362504589E-7+2.1275657382847346E-6i
1,6260,500.00000000000006,-1.6559683644973777E-7+1.883596920127299E-6i
1,6270,500.00000000000006,-1.6265879823286189E-7+1.6517643222135433E-6i
1,6280,500.00000000000006,-1.6037836377659462E-7+1.4298868809923892E-6i
1,6290,500.00000000000006,-1.5865480160266792E-7+1.2161352407218767E-6i
1,6300,500.00000000000006,-1.5741160438007448E-7+1.0089479189007388E-6i
1,6310,500.00000000000006,-1.5659087222809752E-7+8.069673828516538E-7i
1,6320,500.00000000000006,-1.5614934091270465E-7+6.089901323417406E-7i
1,6330,500.00000000000006,-1.5605557314936983E-7+4.1392663516844417E-7i
1,6340,500.00000000000006,-1.5628799656256775E-7+2.2076809877960528E-7i
1,6350,500.00000000000006,-1.5683358069905298E-7+2.855779158407462E-8i
1,6360,500.00000000000006,-1.5768701995318853E-7-1.6363492306331326E-7i
1,6370,500.00000000000006,-1.5885034307805742E-7-3.5673943922353023E-7i
1,6380,500.00000000000006,-1.6033291223160926E-7-5.517091882488205E-7i
1,6390,500.00000000000006,-1.6215181196868002E-7-7.495490115339797E-7i
